,StandNumber,Station,YEAR,Name,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_1,Latitude_D,Longitude_,RASTERVALU,FID_,AGENT,SEVERITY,HECT,REGION,COMMENT,Shape_Leng,Shape_Area,StandName,X,StationID,Date,Time,Round,PointCountID
3130,40,1,1999,40_1,0,112,29,16817.21074,112,60.22706,-123.42411,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2222,112,"Friday, June 18, 1999",646,2,890
3131,40,1,1999,40_1,0,112,29,16817.21074,112,60.22706,-123.42411,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2226,112,"Monday, June 07, 1999",531,1,894
3132,40,1,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2221,112,"Tuesday, June 06, 2000",509,1,889
3133,40,1,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2228,112,"Wednesday, June 14, 2000",615,2,896
3134,40,1,2001,40_1,0,112,1282,0,112,60.22706,-123.42411,6,1282,SBW,M,3244.303299,Dehcho,NA,39404.57163,31303356.65,,2224,112,"Saturday, June 09, 2001",545,1,892
3135,40,1,2001,40_1,0,112,1282,0,112,60.22706,-123.42411,6,1282,SBW,M,3244.303299,Dehcho,NA,39404.57163,31303356.65,,2223,112,"Saturday, June 16, 2001",535,2,891
3136,40,1,2002,40_1,0,112,3101,0,112,60.22706,-123.42411,6,3101,SBW,S,4606.88544,Dehcho,NA,76361.91356,44452538.73,,2230,112,"Tuesday, June 18, 2002",556,2,1732
3137,40,1,2002,40_1,0,112,3101,0,112,60.22706,-123.42411,6,3101,SBW,S,4606.88544,Dehcho,NA,76361.91356,44452538.73,,2229,112,"Sunday, June 09, 2002",758,1,1496
3138,40,1,2003,40_1,0,112,283,3793.123395,112,60.22706,-123.42411,6,283,SBW,L,1546.418736,Dehcho,NA,53147.8131,15464187.36,,NA,NA,NA,NA,NA,NA
3139,40,1,2004,40_1,0,112,0,541381.7573,112,60.22706,-123.42411,6,0,SBW,M,188.878788,Wood Buffalo,NA,5432.852883,1888787.88,,NA,NA,NA,NA,NA,NA
3140,40,1,2005,40_1,0,112,26,21466.12395,112,60.22706,-123.42411,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2232,112,"Saturday, June 25, 2005",547,2,2439
3141,40,1,2005,40_1,0,112,26,21466.12395,112,60.22706,-123.42411,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2231,112,"Saturday, June 11, 2005",617,1,2237
3142,40,1,2008,40_1,0,112,74,28678.88359,112,60.22706,-123.42411,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2234,112,"Thursday, June 19, 2008",619,2,2922
3143,40,1,2008,40_1,0,112,74,28678.88359,112,60.22706,-123.42411,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2233,112,"Wednesday, June 11, 2008",519,1,2677
3144,40,1,2009,40_1,0,112,35,177425.4269,112,60.22706,-123.42411,6,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
3145,40,1,2010,40_1,0,112,259,177401.2658,112,60.22706,-123.42411,6,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
3146,40,1,2011,40_1,0,112,5,180238.5528,112,60.22706,-123.42411,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2235,112,"Monday, June 06, 2011",611,1,3125
3147,40,1,2011,40_1,0,112,5,180238.5528,112,60.22706,-123.42411,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2236,112,"Friday, June 17, 2011",648,2,3545
3148,40,1,2012,40_1,0,112,317,182414.6122,112,60.22706,-123.42411,6,317,SBW,M,86.50976161,Nahanni,NA,3656.576227,865097.6161,,NA,NA,NA,NA,NA,NA
3149,40,1,2013,40_1,0,112,310,164402.1714,112,60.22706,-123.42411,6,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
3150,40,1,2014,40_1,0,112,273,105791.8265,112,60.22706,-123.42411,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2238,112,"Wednesday, June 18, 2014",605,2,3972
3151,40,1,2014,40_1,0,112,273,105791.8265,112,60.22706,-123.42411,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2237,112,"Wednesday, June 11, 2014",612,1,3824
3152,40,1,2015,40_1,0,112,31,179509.5867,112,60.22706,-123.42411,6,31,SBW,L,60.49094005,Dehcho,NA,3064.234252,606680.6982,,NA,NA,NA,NA,NA,NA
3153,40,1,2016,40_1,0,112,37,1347.124608,112,60.22706,-123.42411,6,37,SBW,M,1659.34,Dehcho,NA,35253.29119,16593387.18,,NA,NA,NA,NA,NA,NA
3154,40,1,2017,40_1,0,112,128,132.0751313,112,60.22706,-123.42411,6,128,SBW,M,405.885109,Dehcho,NA,10701.38269,3935464.745,,2240,112,"Tuesday, June 20, 2017",449,2,4534
3155,40,1,2017,40_1,0,112,128,132.0751313,112,60.22706,-123.42411,6,128,SBW,M,405.885109,Dehcho,NA,10701.38269,3935464.745,,2239,112,"Saturday, June 17, 2017",447,1,4359
3156,40,2,1998,40_2,0,113,23,14561.09132,113,60.22546,-123.42771,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,2242,113,"Saturday, June 20, 1998",551,1,898
3157,40,2,1998,40_2,0,113,23,14561.09132,113,60.22546,-123.42771,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,2243,113,"Sunday, June 28, 1998",547,2,899
3158,40,2,1999,40_2,0,113,29,16579.69733,113,60.22546,-123.42771,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2245,113,"Friday, June 18, 1999",710,2,901
3159,40,2,1999,40_2,0,113,29,16579.69733,113,60.22546,-123.42771,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2244,113,"Monday, June 07, 1999",550,1,900
3160,40,2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2246,113,"Tuesday, June 06, 2000",527,1,902
3161,40,2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2247,113,"Wednesday, June 14, 2000",634,2,903
3162,40,2,2001,40_2,0,113,1282,0,113,60.22546,-123.42771,6,1282,SBW,M,3244.303299,Dehcho,NA,39404.57163,31303356.65,,2241,113,"Saturday, June 16, 2001",556,2,897
3163,40,2,2001,40_2,0,113,1282,0,113,60.22546,-123.42771,6,1282,SBW,M,3244.303299,Dehcho,NA,39404.57163,31303356.65,,2248,113,"Saturday, June 09, 2001",606,1,904
3164,40,2,2002,40_2,0,113,3101,0,113,60.22546,-123.42771,6,3101,SBW,S,4606.88544,Dehcho,NA,76361.91356,44452538.73,,2250,113,"Tuesday, June 18, 2002",614,2,1733
3165,40,2,2002,40_2,0,113,3101,0,113,60.22546,-123.42771,6,3101,SBW,S,4606.88544,Dehcho,NA,76361.91356,44452538.73,,2249,113,"Sunday, June 09, 2002",739,1,1495
3166,40,2,2003,40_2,0,113,283,4006.046742,113,60.22546,-123.42771,6,283,SBW,L,1546.418736,Dehcho,NA,53147.8131,15464187.36,,NA,NA,NA,NA,NA,NA
3167,40,2,2004,40_2,0,113,0,541590.1974,113,60.22546,-123.42771,6,0,SBW,M,188.878788,Wood Buffalo,NA,5432.852883,1888787.88,,NA,NA,NA,NA,NA,NA
3168,40,2,2005,40_2,0,113,26,21646.34953,113,60.22546,-123.42771,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2251,113,"Saturday, June 11, 2005",637,1,2238
3169,40,2,2005,40_2,0,113,26,21646.34953,113,60.22546,-123.42771,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2252,113,"Saturday, June 25, 2005",605,2,2440
3170,40,2,2008,40_2,0,113,74,28767.63954,113,60.22546,-123.42771,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2253,113,"Wednesday, June 11, 2008",538,1,2678
3171,40,2,2008,40_2,0,113,74,28767.63954,113,60.22546,-123.42771,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2254,113,"Thursday, June 19, 2008",639,2,2923
3172,40,2,2009,40_2,0,113,35,177455.0716,113,60.22546,-123.42771,6,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
3173,40,2,2010,40_2,0,113,259,177434.1331,113,60.22546,-123.42771,6,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
3174,40,2,2011,40_2,0,113,5,180255.8863,113,60.22546,-123.42771,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2255,113,"Monday, June 06, 2011",630,1,3126
3175,40,2,2011,40_2,0,113,5,180255.8863,113,60.22546,-123.42771,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2256,113,"Friday, June 17, 2011",711,2,3546
3176,40,2,2012,40_2,0,113,317,182411.9635,113,60.22546,-123.42771,6,317,SBW,M,86.50976161,Nahanni,NA,3656.576227,865097.6161,,NA,NA,NA,NA,NA,NA
3177,40,2,2013,40_2,0,113,310,164659.1938,113,60.22546,-123.42771,6,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
3178,40,2,2014,40_2,0,113,273,105938.1277,113,60.22546,-123.42771,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2257,113,"Wednesday, June 11, 2014",635,1,3825
3179,40,2,2014,40_2,0,113,273,105938.1277,113,60.22546,-123.42771,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2258,113,"Wednesday, June 18, 2014",625,2,3973
3180,40,2,2015,40_2,0,113,31,179752.9586,113,60.22546,-123.42771,6,31,SBW,L,60.49094005,Dehcho,NA,3064.234252,606680.6982,,NA,NA,NA,NA,NA,NA
3181,40,2,2016,40_2,0,113,37,1259.150342,113,60.22546,-123.42771,6,37,SBW,M,1659.34,Dehcho,NA,35253.29119,16593387.18,,NA,NA,NA,NA,NA,NA
3182,40,2,2017,40_2,0,113,128,270.8706432,113,60.22546,-123.42771,6,128,SBW,M,405.885109,Dehcho,NA,10701.38269,3935464.745,,2259,113,"Saturday, June 17, 2017",509,1,4360
3183,40,2,2017,40_2,0,113,128,270.8706432,113,60.22546,-123.42771,6,128,SBW,M,405.885109,Dehcho,NA,10701.38269,3935464.745,,2260,113,"Tuesday, June 20, 2017",511,2,4535
3184,40,3,1998,40_3,0,114,23,14703.67114,114,60.22355,-123.42378,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,2266,114,"Saturday, June 20, 1998",610,1,910
3185,40,3,1998,40_3,0,114,23,14703.67114,114,60.22355,-123.42378,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,2268,114,"Sunday, June 28, 1998",609,2,912
3186,40,3,1999,40_3,0,114,29,16730.36405,114,60.22355,-123.42378,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2264,114,"Friday, June 18, 1999",732,2,908
3187,40,3,1999,40_3,0,114,29,16730.36405,114,60.22355,-123.42378,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2265,114,"Monday, June 07, 1999",612,1,909
3188,40,3,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2262,114,"Wednesday, June 14, 2000",652,2,906
3189,40,3,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263,114,"Tuesday, June 06, 2000",547,1,907
3190,40,3,2001,40_3,0,114,1282,0,114,60.22355,-123.42378,6,1282,SBW,M,3244.303299,Dehcho,NA,39404.57163,31303356.65,,2267,114,"Saturday, June 16, 2001",617,2,911
3191,40,3,2001,40_3,0,114,1282,0,114,60.22355,-123.42378,6,1282,SBW,M,3244.303299,Dehcho,NA,39404.57163,31303356.65,,2261,114,"Saturday, June 09, 2001",628,1,905
3192,40,3,2002,40_3,0,114,3101,0,114,60.22355,-123.42378,6,3101,SBW,S,4606.88544,Dehcho,NA,76361.91356,44452538.73,,2269,114,"Sunday, June 09, 2002",718,1,1494
3193,40,3,2002,40_3,0,114,3101,0,114,60.22355,-123.42378,6,3101,SBW,S,4606.88544,Dehcho,NA,76361.91356,44452538.73,,2270,114,"Tuesday, June 18, 2002",633,2,1734
3194,40,3,2003,40_3,0,114,283,4168.710685,114,60.22355,-123.42378,6,283,SBW,L,1546.418736,Dehcho,NA,53147.8131,15464187.36,,NA,NA,NA,NA,NA,NA
3195,40,3,2004,40_3,0,114,0,541391.2552,114,60.22355,-123.42378,6,0,SBW,M,188.878788,Wood Buffalo,NA,5432.852883,1888787.88,,NA,NA,NA,NA,NA,NA
3196,40,3,2005,40_3,0,114,26,21415.95141,114,60.22355,-123.42378,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2272,114,"Saturday, June 25, 2005",622,2,2441
3197,40,3,2005,40_3,0,114,26,21415.95141,114,60.22355,-123.42378,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2271,114,"Saturday, June 11, 2005",655,1,2239
3198,40,3,2008,40_3,0,114,74,28479.60502,114,60.22355,-123.42378,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2274,114,"Thursday, June 19, 2008",704,2,2924
3199,40,3,2008,40_3,0,114,74,28479.60502,114,60.22355,-123.42378,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2273,114,"Wednesday, June 11, 2008",604,1,2679
3200,40,3,2009,40_3,0,114,35,177750.0111,114,60.22355,-123.42378,6,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
3201,40,3,2010,40_3,0,114,259,177728.3855,114,60.22355,-123.42378,6,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
3202,40,3,2011,40_3,0,114,5,180553.0335,114,60.22355,-123.42378,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2276,114,"Friday, June 17, 2011",733,2,3547
3203,40,3,2011,40_3,0,114,5,180553.0335,114,60.22355,-123.42378,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2275,114,"Monday, June 06, 2011",651,1,3127
3204,40,3,2012,40_3,0,114,317,182711.2972,114,60.22355,-123.42378,6,317,SBW,M,86.50976161,Nahanni,NA,3656.576227,865097.6161,,NA,NA,NA,NA,NA,NA
3205,40,3,2013,40_3,0,114,310,164705.2721,114,60.22355,-123.42378,6,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
3206,40,3,2014,40_3,0,114,273,106175.6057,114,60.22355,-123.42378,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2278,114,"Wednesday, June 18, 2014",650,2,3974
3207,40,3,2014,40_3,0,114,273,106175.6057,114,60.22355,-123.42378,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2277,114,"Wednesday, June 11, 2014",700,1,3826
3208,40,3,2015,40_3,0,114,31,179848.8897,114,60.22355,-123.42378,6,31,SBW,L,60.49094005,Dehcho,NA,3064.234252,606680.6982,,NA,NA,NA,NA,NA,NA
3209,40,3,2016,40_3,0,114,37,1517.849631,114,60.22355,-123.42378,6,37,SBW,M,1659.34,Dehcho,NA,35253.29119,16593387.18,,NA,NA,NA,NA,NA,NA
3210,40,3,2017,40_3,0,114,128,506.9327653,114,60.22355,-123.42378,6,128,SBW,M,405.885109,Dehcho,NA,10701.38269,3935464.745,,2279,114,"Saturday, June 17, 2017",530,1,4361
3211,40,3,2017,40_3,0,114,128,506.9327653,114,60.22355,-123.42378,6,128,SBW,M,405.885109,Dehcho,NA,10701.38269,3935464.745,,2280,114,"Tuesday, June 20, 2017",533,2,4536
3212,41,1,1998,41_1,0,115,23,27486.99794,115,60.37208,-123.34665,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,2287,115,"Thursday, July 02, 1998",705,2,919
3213,41,1,1998,41_1,0,115,23,27486.99794,115,60.37208,-123.34665,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,2286,115,"Sunday, June 21, 1998",716,1,918
3214,41,1,1999,41_1,0,115,29,28327.5534,115,60.37208,-123.34665,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2288,115,"Saturday, June 19, 1999",722,2,920
3215,41,1,1999,41_1,0,115,29,28327.5534,115,60.37208,-123.34665,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2285,115,"Tuesday, June 08, 1999",709,1,917
3216,41,1,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2284,115,"Wednesday, June 21, 2000",626,2,916
3217,41,1,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2281,115,"Tuesday, June 13, 2000",635,1,913
3218,41,1,2001,41_1,0,115,2511,0,115,60.37208,-123.34665,6,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,2283,115,"Monday, June 11, 2001",721,1,915
3219,41,1,2001,41_1,0,115,2511,0,115,60.37208,-123.34665,6,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,2282,115,"Wednesday, June 20, 2001",734,2,914
3220,41,1,2002,41_1,0,115,3144,0,115,60.37208,-123.34665,6,3144,SBW,S,3184.945806,Dehcho,NA,63811.12179,30739627.96,,2290,115,"Monday, June 17, 2002",816,2,1720
3221,41,1,2002,41_1,0,115,3144,0,115,60.37208,-123.34665,6,3144,SBW,S,3184.945806,Dehcho,NA,63811.12179,30739627.96,,2289,115,"Sunday, June 09, 2002",737,1,1522
3222,41,1,2003,41_1,0,115,312,33.35844898,115,60.37208,-123.34665,6,312,SBW,L,2150.836067,Dehcho,NA,41471.996,21508360.67,,NA,NA,NA,NA,NA,NA
3223,41,1,2004,41_1,0,115,0,536281.2652,115,60.37208,-123.34665,6,0,SBW,M,188.878788,Wood Buffalo,NA,5432.852883,1888787.88,,NA,NA,NA,NA,NA,NA
3224,41,1,2005,41_1,0,115,26,24178.04499,115,60.37208,-123.34665,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2291,115,"Wednesday, June 08, 2005",545,1,2240
3225,41,1,2005,41_1,0,115,26,24178.04499,115,60.37208,-123.34665,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2292,115,"Saturday, June 25, 2005",502,2,2442
3226,41,1,2008,41_1,0,115,74,36319.85813,115,60.37208,-123.34665,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2293,115,"Sunday, June 15, 2008",543,1,2793
3227,41,1,2008,41_1,0,115,74,36319.85813,115,60.37208,-123.34665,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2294,115,"Tuesday, June 24, 2008",608,2,2925
3228,41,1,2009,41_1,0,115,35,167361.8833,115,60.37208,-123.34665,6,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
3229,41,1,2010,41_1,0,115,259,167173.4521,115,60.37208,-123.34665,6,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
3230,41,1,2011,41_1,0,115,5,170806.0878,115,60.37208,-123.34665,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2296,115,"Friday, June 24, 2011",750,2,3603
3231,41,1,2011,41_1,0,115,5,170806.0878,115,60.37208,-123.34665,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2295,115,"Monday, June 13, 2011",823,1,3247
3232,41,1,2012,41_1,0,115,318,173459.936,115,60.37208,-123.34665,6,318,SBW,M,15.67298944,Nahanni,NA,2324.603212,156729.8944,,NA,NA,NA,NA,NA,NA
3233,41,1,2013,41_1,0,115,310,149120.2229,115,60.37208,-123.34665,6,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
3234,41,1,2014,41_1,0,115,273,90857.92633,115,60.37208,-123.34665,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2298,115,"Monday, June 09, 2014",558,1,4061
3235,41,1,2014,41_1,0,115,273,90857.92633,115,60.37208,-123.34665,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2297,115,"Sunday, June 15, 2014",839,2,3908
3236,41,1,2015,41_1,0,115,31,163375.133,115,60.37208,-123.34665,6,31,SBW,L,60.49094005,Dehcho,NA,3064.234252,606680.6982,,NA,NA,NA,NA,NA,NA
3237,41,1,2016,41_1,0,115,44,3384.837288,115,60.37208,-123.34665,6,44,SBW,L,109.16,Dehcho,NA,4492.402414,1091638.413,,NA,NA,NA,NA,NA,NA
3238,41,1,2017,41_1,0,115,132,705.5043225,115,60.37208,-123.34665,6,132,SBW,M,384.5439327,Dehcho,NA,14502.25705,3728482.264,,2300,115,"Friday, June 23, 2017",805,2,4539
3239,41,1,2017,41_1,0,115,132,705.5043225,115,60.37208,-123.34665,6,132,SBW,M,384.5439327,Dehcho,NA,14502.25705,3728482.264,,2299,115,"Saturday, June 10, 2017",731,1,4364
3240,41,2,1998,41_2,0,116,23,27261.5738,116,60.3693,-123.34661,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,2307,116,"Sunday, June 21, 1998",734,1,927
3241,41,2,1998,41_2,0,116,23,27261.5738,116,60.3693,-123.34661,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,2306,116,"Thursday, July 02, 1998",724,2,926
3242,41,2,1999,41_2,0,116,29,28191.93795,116,60.3693,-123.34661,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2301,116,"Saturday, June 19, 1999",739,2,921
3243,41,2,1999,41_2,0,116,29,28191.93795,116,60.3693,-123.34661,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,2305,116,"Tuesday, June 08, 1999",727,1,925
3244,41,2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2308,116,"Wednesday, June 21, 2000",646,2,928
3245,41,2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,116,"Tuesday, June 13, 2000",654,1,924
3246,41,2,2001,41_2,0,116,2511,0,116,60.3693,-123.34661,6,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,2303,116,"Monday, June 11, 2001",740,1,923
3247,41,2,2001,41_2,0,116,2511,0,116,60.3693,-123.34661,6,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,2302,116,"Wednesday, June 20, 2001",820,2,922
3248,41,2,2002,41_2,0,116,3144,0,116,60.3693,-123.34661,6,3144,SBW,S,3184.945806,Dehcho,NA,63811.12179,30739627.96,,2310,116,"Monday, June 17, 2002",834,2,1721
3249,41,2,2002,41_2,0,116,3144,0,116,60.3693,-123.34661,6,3144,SBW,S,3184.945806,Dehcho,NA,63811.12179,30739627.96,,2309,116,"Sunday, June 09, 2002",755,1,1523
3250,41,2,2003,41_2,0,116,312,0,116,60.3693,-123.34661,6,312,SBW,L,2150.836067,Dehcho,NA,41471.996,21508360.67,,NA,NA,NA,NA,NA,NA
3251,41,2,2004,41_2,0,116,0,536291.6198,116,60.3693,-123.34661,6,0,SBW,M,188.878788,Wood Buffalo,NA,5432.852883,1888787.88,,NA,NA,NA,NA,NA,NA
3252,41,2,2005,41_2,0,116,26,23969.77363,116,60.3693,-123.34661,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2312,116,"Saturday, June 25, 2005",555,2,2443
3253,41,2,2005,41_2,0,116,26,23969.77363,116,60.3693,-123.34661,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,2311,116,"Wednesday, June 08, 2005",559,1,2241
3254,41,2,2008,41_2,0,116,74,36070.23678,116,60.3693,-123.34661,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2313,116,"Sunday, June 15, 2008",606,1,2794
3255,41,2,2008,41_2,0,116,74,36070.23678,116,60.3693,-123.34661,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,2314,116,"Tuesday, June 24, 2008",630,2,2926
3256,41,2,2009,41_2,0,116,35,167598.296,116,60.3693,-123.34661,6,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
3257,41,2,2010,41_2,0,116,259,167412.3522,116,60.3693,-123.34661,6,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
3258,41,2,2011,41_2,0,116,5,171032.944,116,60.3693,-123.34661,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2316,116,"Friday, June 24, 2011",835,2,3604
3259,41,2,2011,41_2,0,116,5,171032.944,116,60.3693,-123.34661,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,2315,116,"Monday, June 13, 2011",759,1,3246
3260,41,2,2012,41_2,0,116,318,173698.2426,116,60.3693,-123.34661,6,318,SBW,M,15.67298944,Nahanni,NA,2324.603212,156729.8944,,NA,NA,NA,NA,NA,NA
3261,41,2,2013,41_2,0,116,310,149359.8981,116,60.3693,-123.34661,6,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
3262,41,2,2014,41_2,0,116,273,91156.6402,116,60.3693,-123.34661,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2317,116,"Sunday, June 15, 2014",746,2,3909
3263,41,2,2014,41_2,0,116,273,91156.6402,116,60.3693,-123.34661,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,2318,116,"Monday, June 09, 2014",532,1,4062
3264,41,2,2015,41_2,0,116,31,163646.3344,116,60.3693,-123.34661,6,31,SBW,L,60.49094005,Dehcho,NA,3064.234252,606680.6982,,NA,NA,NA,NA,NA,NA
3265,41,2,2016,41_2,0,116,44,3083.536116,116,60.3693,-123.34661,6,44,SBW,L,109.16,Dehcho,NA,4492.402414,1091638.413,,NA,NA,NA,NA,NA,NA
3266,41,2,2017,41_2,0,116,132,643.5176572,116,60.3693,-123.34661,6,132,SBW,M,384.5439327,Dehcho,NA,14502.25705,3728482.264,,2320,116,"Friday, June 23, 2017",738,2,4538
3267,41,2,2017,41_2,0,116,132,643.5176572,116,60.3693,-123.34661,6,132,SBW,M,384.5439327,Dehcho,NA,14502.25705,3728482.264,,2319,116,"Saturday, June 10, 2017",624,1,4362
